,Date,Count,WeekDate,WeekCount
531,2016-05-13,7384.0,2016-05-09,65902.0
532,2016-05-14,3857.0,2016-05-09,65902.0
533,2016-05-15,18120.0,2016-05-09,65902.0
534,2016-05-16,8039.0,2016-05-16,53710.0
535,2016-05-17,10714.0,2016-05-16,53710.0
536,2016-05-18,6941.0,2016-05-16,53710.0
537,2016-05-19,9118.0,2016-05-16,53710.0
538,2016-05-20,10253.0,2016-05-16,53710.0
539,2016-05-21,3447.0,2016-05-16,53710.0
540,2016-05-22,5198.0,2016-05-16,53710.0
541,2016-05-23,11295.0,2016-05-23,73235.0
542,2016-05-24,9996.0,2016-05-23,73235.0
543,2016-05-25,4264.0,2016-05-23,73235.0
544,2016-05-26,13256.0,2016-05-23,73235.0
545,2016-05-27,3778.0,2016-05-23,73235.0
546,2016-05-28,7331.0,2016-05-23,73235.0
547,2016-05-29,23315.0,2016-05-23,73235.0
548,2016-05-30,6683.0,2016-05-30,35430.0
549,2016-05-31,4382.0,2016-05-30,35430.0
550,2016-06-01,8523.0,2016-05-30,35430.0
551,2016-06-02,3503.0,2016-05-30,35430.0
552,2016-06-03,5979.0,2016-05-30,35430.0
553,2016-06-04,3936.0,2016-05-30,35430.0
554,2016-06-05,2424.0,2016-05-30,35430.0
555,2016-06-06,9617.0,2016-06-06,43989.0
556,2016-06-07,3565.0,2016-06-06,43989.0
557,2016-06-08,5442.0,2016-06-06,43989.0
558,2016-06-09,2778.0,2016-06-06,43989.0
559,2016-06-10,4892.0,2016-06-06,43989.0
560,2016-06-11,4919.0,2016-06-06,43989.0
561,2016-06-12,12776.0,2016-06-06,43989.0
562,2016-06-13,2789.0,2016-06-13,47508.0
563,2016-06-14,13058.0,2016-06-13,47508.0
564,2016-06-15,4486.0,2016-06-13,47508.0
565,2016-06-16,4958.0,2016-06-13,47508.0
566,2016-06-17,4119.0,2016-06-13,47508.0
567,2016-06-18,6294.0,2016-06-13,47508.0
568,2016-06-19,11804.0,2016-06-13,47508.0
569,2016-06-20,11554.0,2016-06-20,65359.0
570,2016-06-21,4581.0,2016-06-20,65359.0
571,2016-06-22,12275.0,2016-06-20,65359.0
572,2016-06-23,16379.0,2016-06-20,65359.0
573,2016-06-24,5883.0,2016-06-20,65359.0
574,2016-06-25,7485.0,2016-06-20,65359.0
575,2016-06-26,7202.0,2016-06-20,65359.0
576,2016-06-27,10604.0,2016-06-27,67607.0
577,2016-06-28,9922.0,2016-06-27,67607.0
578,2016-06-29,12764.0,2016-06-27,67607.0
579,2016-06-30,6734.0,2016-06-27,67607.0
580,2016-07-01,8286.0,2016-06-27,67607.0
581,2016-07-02,10827.0,2016-06-27,67607.0
582,2016-07-03,8470.0,2016-06-27,67607.0
583,2016-07-04,11593.0,2016-07-04,50619.0
584,2016-07-05,5530.0,2016-07-04,50619.0
585,2016-07-06,8758.0,2016-07-04,50619.0
586,2016-07-07,6630.0,2016-07-04,50619.0
587,2016-07-08,4248.0,2016-07-04,50619.0
588,2016-07-09,4756.0,2016-07-04,50619.0
589,2016-07-10,9104.0,2016-07-04,50619.0
590,2016-07-11,10366.0,2016-07-11,48629.0
591,2016-07-12,2945.0,2016-07-11,48629.0
592,2016-07-13,3047.0,2016-07-11,48629.0
593,2016-07-14,13765.0,2016-07-11,48629.0
594,2016-07-15,3053.0,2016-07-11,48629.0
595,2016-07-16,4852.0,2016-07-11,48629.0
596,2016-07-17,10601.0,2016-07-11,48629.0
597,2016-07-18,12331.0,2016-07-18,59219.0
598,2016-07-19,5742.0,2016-07-18,59219.0
599,2016-07-20,9477.0,2016-07-18,59219.0
600,2016-07-21,4283.0,2016-07-18,59219.0
601,2016-07-22,15229.0,2016-07-18,59219.0
602,2016-07-23,4102.0,2016-07-18,59219.0
603,2016-07-24,8055.0,2016-07-18,59219.0
604,2016-07-25,7066.0,2016-07-25,62559.0
605,2016-07-26,12151.0,2016-07-25,62559.0
606,2016-07-27,8327.0,2016-07-25,62559.0
607,2016-07-28,15402.0,2016-07-25,62559.0
608,2016-07-29,4855.0,2016-07-25,62559.0
609,2016-07-30,3262.0,2016-07-25,62559.0
610,2016-07-31,11496.0,2016-07-25,62559.0
611,2016-08-01,5807.0,2016-08-01,62160.0
612,2016-08-02,14740.0,2016-08-01,62160.0
613,2016-08-03,7521.0,2016-08-01,62160.0
614,2016-08-04,9050.0,2016-08-01,62160.0
615,2016-08-05,8636.0,2016-08-01,62160.0
616,2016-08-06,5235.0,2016-08-01,62160.0
617,2016-08-07,11171.0,2016-08-01,62160.0
618,2016-08-08,11939.0,2016-08-08,61612.0
619,2016-08-09,8039.0,2016-08-08,61612.0
620,2016-08-10,9165.0,2016-08-08,61612.0
621,2016-08-11,5028.0,2016-08-08,61612.0
622,2016-08-12,9798.0,2016-08-08,61612.0
623,2016-08-13,6374.0,2016-08-08,61612.0
624,2016-08-14,11269.0,2016-08-08,61612.0
625,2016-08-15,6479.0,2016-08-15,58415.0
626,2016-08-16,6498.0,2016-08-15,58415.0
627,2016-08-17,12343.0,2016-08-15,58415.0
628,2016-08-18,6929.0,2016-08-15,58415.0
629,2016-08-19,11701.0,2016-08-15,58415.0
630,2016-08-20,4431.0,2016-08-15,58415.0
631,2016-08-21,10034.0,2016-08-15,58415.0
632,2016-08-22,6332.0,2016-08-22,63813.0
633,2016-08-23,7375.0,2016-08-22,63813.0
634,2016-08-24,12239.0,2016-08-22,63813.0
635,2016-08-25,6394.0,2016-08-22,63813.0
636,2016-08-26,12800.0,2016-08-22,63813.0
637,2016-08-27,5973.0,2016-08-22,63813.0
638,2016-08-28,12700.0,2016-08-22,63813.0
639,2016-08-29,6275.0,2016-08-29,60838.0
640,2016-08-30,6754.0,2016-08-29,60838.0
641,2016-08-31,14781.0,2016-08-29,60838.0
642,2016-09-01,10054.0,2016-08-29,60838.0
643,2016-09-02,8294.0,2016-08-29,60838.0
644,2016-09-03,3780.0,2016-08-29,60838.0
645,2016-09-04,10900.0,2016-08-29,60838.0
646,2016-09-05,6859.0,2016-09-05,65825.0
647,2016-09-06,12359.0,2016-09-05,65825.0
648,2016-09-07,9666.0,2016-09-05,65825.0
649,2016-09-08,10588.0,2016-09-05,65825.0
650,2016-09-09,9984.0,2016-09-05,65825.0
651,2016-09-10,6197.0,2016-09-05,65825.0
652,2016-09-11,10172.0,2016-09-05,65825.0
653,2016-09-12,7670.0,2016-09-12,72485.0
654,2016-09-13,10171.0,2016-09-12,72485.0
655,2016-09-14,11548.0,2016-09-12,72485.0
656,2016-09-15,5998.0,2016-09-12,72485.0
657,2016-09-16,11724.0,2016-09-12,72485.0
658,2016-09-17,14358.0,2016-09-12,72485.0
659,2016-09-18,11016.0,2016-09-12,72485.0
660,2016-09-19,7339.0,2016-09-19,54481.0
661,2016-09-20,8720.0,2016-09-19,54481.0
662,2016-09-21,8540.0,2016-09-19,54481.0
663,2016-09-22,4903.0,2016-09-19,54481.0
664,2016-09-23,9986.0,2016-09-19,54481.0
665,2016-09-24,4372.0,2016-09-19,54481.0
666,2016-09-25,10621.0,2016-09-19,54481.0
667,2016-09-26,6208.0,2016-09-26,56567.0
668,2016-09-27,7459.0,2016-09-26,56567.0
669,2016-09-28,5615.0,2016-09-26,56567.0
670,2016-09-29,6248.0,2016-09-26,56567.0
671,2016-09-30,14934.0,2016-09-26,56567.0
672,2016-10-01,4469.0,2016-09-26,56567.0
673,2016-10-02,11634.0,2016-09-26,56567.0
674,2016-10-03,2667.0,2016-10-03,67302.0
675,2016-10-04,8031.0,2016-10-03,67302.0
676,2016-10-05,11436.0,2016-10-03,67302.0
677,2016-10-06,8990.0,2016-10-03,67302.0
678,2016-10-07,21204.0,2016-10-03,67302.0
679,2016-10-08,4770.0,2016-10-03,67302.0
680,2016-10-09,10204.0,2016-10-03,67302.0
681,2016-10-10,10307.0,2016-10-10,56555.0
682,2016-10-11,5337.0,2016-10-10,56555.0
683,2016-10-12,5793.0,2016-10-10,56555.0
684,2016-10-13,5947.0,2016-10-10,56555.0
685,2016-10-14,10266.0,2016-10-10,56555.0
686,2016-10-15,6995.0,2016-10-10,56555.0
687,2016-10-16,11910.0,2016-10-10,56555.0
688,2016-10-17,6341.0,2016-10-17,64838.0
689,2016-10-18,6083.0,2016-10-17,64838.0
690,2016-10-19,13738.0,2016-10-17,64838.0
691,2016-10-20,8990.0,2016-10-17,64838.0
692,2016-10-21,14033.0,2016-10-17,64838.0
693,2016-10-22,2854.0,2016-10-17,64838.0
694,2016-10-23,12799.0,2016-10-17,64838.0
695,2016-10-24,6145.0,2016-10-24,62331.0
696,2016-10-25,7976.0,2016-10-24,62331.0
697,2016-10-26,12897.0,2016-10-24,62331.0
698,2016-10-27,10683.0,2016-10-24,62331.0
699,2016-10-28,5050.0,2016-10-24,62331.0
700,2016-10-29,7244.0,2016-10-24,62331.0
701,2016-10-30,12336.0,2016-10-24,62331.0
702,2016-10-31,6138.0,2016-10-31,77942.0
703,2016-11-01,19090.0,2016-10-31,77942.0
704,2016-11-02,11473.0,2016-10-31,77942.0
705,2016-11-03,6229.0,2016-10-31,77942.0
706,2016-11-04,9195.0,2016-10-31,77942.0
707,2016-11-05,11987.0,2016-10-31,77942.0
708,2016-11-06,13830.0,2016-10-31,77942.0
709,2016-11-07,11029.0,2016-11-07,67075.0
710,2016-11-08,4645.0,2016-11-07,67075.0
711,2016-11-09,7614.0,2016-11-07,67075.0
712,2016-11-10,11542.0,2016-11-07,67075.0
713,2016-11-11,13596.0,2016-11-07,67075.0
714,2016-11-12,8115.0,2016-11-07,67075.0
715,2016-11-13,10534.0,2016-11-07,67075.0
716,2016-11-14,8255.0,2016-11-14,62424.0
717,2016-11-15,7796.0,2016-11-14,62424.0
718,2016-11-16,11603.0,2016-11-14,62424.0
719,2016-11-17,4413.0,2016-11-14,62424.0
720,2016-11-18,10598.0,2016-11-14,62424.0
721,2016-11-19,7513.0,2016-11-14,62424.0
722,2016-11-20,12246.0,2016-11-14,62424.0
723,2016-11-21,8473.0,2016-11-21,58301.0
724,2016-11-22,9219.0,2016-11-21,58301.0
725,2016-11-23,8751.0,2016-11-21,58301.0
726,2016-11-24,9671.0,2016-11-21,58301.0
727,2016-11-25,7187.0,2016-11-21,58301.0
728,2016-11-26,3784.0,2016-11-21,58301.0
729,2016-11-27,11216.0,2016-11-21,58301.0
730,2016-11-28,6548.0,2016-11-28,69028.0
731,2016-11-29,14101.0,2016-11-28,69028.0
732,2016-11-30,6281.0,2016-11-28,69028.0
733,2016-12-01,5096.0,2016-11-28,69028.0
734,2016-12-02,14541.0,2016-11-28,69028.0
735,2016-12-03,7704.0,2016-11-28,69028.0
736,2016-12-04,14757.0,2016-11-28,69028.0
737,2016-12-05,4536.0,2016-12-05,72216.0
738,2016-12-06,17039.0,2016-12-05,72216.0
739,2016-12-07,11468.0,2016-12-05,72216.0
740,2016-12-08,8366.0,2016-12-05,72216.0
741,2016-12-09,4654.0,2016-12-05,72216.0
742,2016-12-10,12842.0,2016-12-05,72216.0
743,2016-12-11,13311.0,2016-12-05,72216.0
744,2016-12-12,7235.0,2016-12-12,73988.0
745,2016-12-13,13247.0,2016-12-12,73988.0
746,2016-12-14,9669.0,2016-12-12,73988.0
747,2016-12-15,6024.0,2016-12-12,73988.0
748,2016-12-16,10809.0,2016-12-12,73988.0
749,2016-12-17,8979.0,2016-12-12,73988.0
750,2016-12-18,18025.0,2016-12-12,73988.0
751,2016-12-19,15003.0,2016-12-19,68345.0
752,2016-12-20,7321.0,2016-12-19,68345.0
753,2016-12-21,8574.0,2016-12-19,68345.0
754,2016-12-22,6102.0,2016-12-19,68345.0
755,2016-12-23,12947.0,2016-12-19,68345.0
756,2016-12-24,8576.0,2016-12-19,68345.0
757,2016-12-25,9822.0,2016-12-19,68345.0
758,2016-12-26,14373.0,2016-12-26,69625.0
759,2016-12-27,3710.0,2016-12-26,69625.0
760,2016-12-28,9198.0,2016-12-26,69625.0
761,2016-12-29,4446.0,2016-12-26,69625.0
762,2016-12-30,14855.0,2016-12-26,69625.0
763,2016-12-31,10821.0,2016-12-26,69625.0
764,2017-01-01,12222.0,2016-12-26,69625.0
765,2017-01-02,11907.0,2017-01-02,61133.0
766,2017-01-03,6831.0,2017-01-02,61133.0
767,2017-01-04,11446.0,2017-01-02,61133.0
768,2017-01-05,5677.0,2017-01-02,61133.0
769,2017-01-06,7626.0,2017-01-02,61133.0
770,2017-01-07,6876.0,2017-01-02,61133.0
771,2017-01-08,10770.0,2017-01-02,61133.0
772,2017-01-09,3630.0,2017-01-09,57803.0
773,2017-01-10,10037.0,2017-01-09,57803.0
774,2017-01-11,3968.0,2017-01-09,57803.0
775,2017-01-12,11937.0,2017-01-09,57803.0
776,2017-01-13,14788.0,2017-01-09,57803.0
777,2017-01-14,5612.0,2017-01-09,57803.0
778,2017-01-15,7831.0,2017-01-09,57803.0
779,2017-01-16,5758.0,2017-01-16,60313.0
780,2017-01-17,4636.0,2017-01-16,60313.0
781,2017-01-18,11200.0,2017-01-16,60313.0
782,2017-01-19,8612.0,2017-01-16,60313.0
783,2017-01-20,11292.0,2017-01-16,60313.0
784,2017-01-21,8058.0,2017-01-16,60313.0
785,2017-01-22,10757.0,2017-01-16,60313.0
786,2017-01-23,7414.0,2017-01-23,57628.0
787,2017-01-24,9508.0,2017-01-23,57628.0
788,2017-01-25,6510.0,2017-01-23,57628.0
789,2017-01-26,7136.0,2017-01-23,57628.0
790,2017-01-27,9936.0,2017-01-23,57628.0
791,2017-01-28,8862.0,2017-01-23,57628.0
792,2017-01-29,8262.0,2017-01-23,57628.0
793,2017-01-30,10123.0,2017-01-30,66463.0
794,2017-01-31,8659.0,2017-01-30,66463.0
795,2017-02-01,10512.0,2017-01-30,66463.0
796,2017-02-02,4781.0,2017-01-30,66463.0
797,2017-02-03,11890.0,2017-01-30,66463.0
798,2017-02-04,10411.0,2017-01-30,66463.0
799,2017-02-05,10087.0,2017-01-30,66463.0
800,2017-02-06,6497.0,2017-02-06,56690.0
801,2017-02-07,4418.0,2017-02-06,56690.0
802,2017-02-08,11076.0,2017-02-06,56690.0
803,2017-02-09,4095.0,2017-02-06,56690.0
804,2017-02-10,14537.0,2017-02-06,56690.0
805,2017-02-11,5234.0,2017-02-06,56690.0
806,2017-02-12,10833.0,2017-02-06,56690.0
807,2017-02-13,8771.0,2017-02-13,63866.0
808,2017-02-14,7296.0,2017-02-13,63866.0
809,2017-02-15,9998.0,2017-02-13,63866.0
810,2017-02-16,8077.0,2017-02-13,63866.0
811,2017-02-17,12446.0,2017-02-13,63866.0
812,2017-02-18,6617.0,2017-02-13,63866.0
813,2017-02-19,10661.0,2017-02-13,63866.0
814,2017-02-20,4528.0,2017-02-20,48417.0
815,2017-02-21,8388.0,2017-02-20,48417.0
816,2017-02-22,8180.0,2017-02-20,48417.0
817,2017-02-23,10020.0,2017-02-20,48417.0
818,2017-02-24,3086.0,2017-02-20,48417.0
819,2017-02-25,2618.0,2017-02-20,48417.0
820,2017-02-26,11597.0,2017-02-20,48417.0
821,2017-02-27,5695.0,2017-02-27,50688.0
822,2017-02-28,12192.0,2017-02-27,50688.0
823,2017-03-01,4076.0,2017-02-27,50688.0
824,2017-03-02,3608.0,2017-02-27,50688.0
825,2017-03-03,11223.0,2017-02-27,50688.0
826,2017-03-04,4394.0,2017-02-27,50688.0
827,2017-03-05,9500.0,2017-02-27,50688.0
828,2017-03-06,7051.0,2017-03-06,69426.0
829,2017-03-07,13293.0,2017-03-06,69426.0
830,2017-03-08,7638.0,2017-03-06,69426.0
831,2017-03-09,5182.0,2017-03-06,69426.0
832,2017-03-10,13918.0,2017-03-06,69426.0
833,2017-03-11,8469.0,2017-03-06,69426.0
834,2017-03-12,13875.0,2017-03-06,69426.0
835,2017-03-13,4019.0,2017-03-13,51645.0
836,2017-03-14,7297.0,2017-03-13,51645.0
837,2017-03-15,9034.0,2017-03-13,51645.0
838,2017-03-16,6449.0,2017-03-13,51645.0
839,2017-03-17,10757.0,2017-03-13,51645.0
840,2017-03-18,2445.0,2017-03-13,51645.0
841,2017-03-19,11644.0,2017-03-13,51645.0
842,2017-03-20,7723.0,2017-03-20,58393.0
843,2017-03-21,6940.0,2017-03-20,58393.0
844,2017-03-22,11244.0,2017-03-20,58393.0
845,2017-03-23,10226.0,2017-03-20,58393.0
846,2017-03-24,10504.0,2017-03-20,58393.0
847,2017-03-25,4193.0,2017-03-20,58393.0
848,2017-03-26,7563.0,2017-03-20,58393.0
849,2017-03-27,6954.0,2017-03-27,58690.0
850,2017-03-28,7751.0,2017-03-27,58690.0
851,2017-03-29,5800.0,2017-03-27,58690.0
852,2017-03-30,11121.0,2017-03-27,58690.0
853,2017-03-31,10744.0,2017-03-27,58690.0
854,2017-04-01,4557.0,2017-03-27,58690.0
855,2017-04-02,11763.0,2017-03-27,58690.0
856,2017-04-03,4399.0,2017-04-03,47773.0
857,2017-04-04,9990.0,2017-04-03,47773.0
858,2017-04-05,4576.0,2017-04-03,47773.0
859,2017-04-06,4559.0,2017-04-03,47773.0
860,2017-04-07,11005.0,2017-04-03,47773.0
861,2017-04-08,5531.0,2017-04-03,47773.0
862,2017-04-09,7713.0,2017-04-03,47773.0
863,2017-04-10,7487.0,2017-04-10,53780.0
864,2017-04-11,7035.0,2017-04-10,53780.0
865,2017-04-12,4102.0,2017-04-10,53780.0
866,2017-04-13,10717.0,2017-04-10,53780.0
867,2017-04-14,3666.0,2017-04-10,53780.0
868,2017-04-15,7159.0,2017-04-10,53780.0
869,2017-04-16,13614.0,2017-04-10,53780.0
870,2017-04-17,7239.0,2017-04-17,48666.0
871,2017-04-18,5956.0,2017-04-17,48666.0
872,2017-04-19,6073.0,2017-04-17,48666.0
873,2017-04-20,4113.0,2017-04-17,48666.0
874,2017-04-21,7760.0,2017-04-17,48666.0
875,2017-04-22,7255.0,2017-04-17,48666.0
876,2017-04-23,10270.0,2017-04-17,48666.0
877,2017-04-24,4735.0,2017-04-24,61861.0
878,2017-04-25,3109.0,2017-04-24,61861.0
879,2017-04-26,4078.0,2017-04-24,61861.0
880,2017-04-27,9595.0,2017-04-24,61861.0
881,2017-04-28,20296.0,2017-04-24,61861.0
882,2017-04-29,8479.0,2017-04-24,61861.0
883,2017-04-30,11569.0,2017-04-24,61861.0
884,2017-05-01,8136.0,2017-05-01,71873.0
885,2017-05-02,11466.0,2017-05-01,71873.0
886,2017-05-03,13276.0,2017-05-01,71873.0
887,2017-05-04,10793.0,2017-05-01,71873.0
888,2017-05-05,14351.0,2017-05-01,71873.0
889,2017-05-06,8965.0,2017-05-01,71873.0
890,2017-05-07,4886.0,2017-05-01,71873.0
891,2017-05-08,5731.0,2017-05-08,53356.0
892,2017-05-09,8309.0,2017-05-08,53356.0
893,2017-05-10,9885.0,2017-05-08,53356.0
894,2017-05-11,5428.0,2017-05-08,53356.0
895,2017-05-12,8855.0,2017-05-08,53356.0
896,2017-05-13,3175.0,2017-05-08,53356.0
897,2017-05-14,11973.0,2017-05-08,53356.0
898,2017-05-15,4246.0,2017-05-15,57735.0
899,2017-05-16,7184.0,2017-05-15,57735.0
900,2017-05-17,12073.0,2017-05-15,57735.0
901,2017-05-18,4888.0,2017-05-15,57735.0
902,2017-05-19,11642.0,2017-05-15,57735.0
903,2017-05-20,5548.0,2017-05-15,57735.0
904,2017-05-21,12154.0,2017-05-15,57735.0
905,2017-05-22,6349.0,2017-05-22,71458.0
906,2017-05-23,17683.0,2017-05-22,71458.0
907,2017-05-24,10669.0,2017-05-22,71458.0
908,2017-05-25,7158.0,2017-05-22,71458.0
909,2017-05-26,12331.0,2017-05-22,71458.0
910,2017-05-27,5770.0,2017-05-22,71458.0
911,2017-05-28,11498.0,2017-05-22,71458.0
912,2017-05-29,8250.0,2017-05-29,64914.0
913,2017-05-30,12438.0,2017-05-29,64914.0
914,2017-05-31,6943.0,2017-05-29,64914.0
915,2017-06-01,7152.0,2017-05-29,64914.0
916,2017-06-02,12262.0,2017-05-29,64914.0
917,2017-06-03,1365.0,2017-05-29,64914.0
918,2017-06-04,16504.0,2017-05-29,64914.0
919,2017-06-05,7652.0,2017-06-05,71422.0
920,2017-06-06,12819.0,2017-06-05,71422.0
921,2017-06-07,9067.0,2017-06-05,71422.0
922,2017-06-08,11506.0,2017-06-05,71422.0
923,2017-06-09,10262.0,2017-06-05,71422.0
924,2017-06-10,3354.0,2017-06-05,71422.0
925,2017-06-11,16762.0,2017-06-05,71422.0
926,2017-06-12,5331.0,2017-06-12,70378.0
927,2017-06-13,15877.0,2017-06-12,70378.0
928,2017-06-14,4526.0,2017-06-12,70378.0
929,2017-06-15,10737.0,2017-06-12,70378.0
930,2017-06-16,19755.0,2017-06-12,70378.0
931,2017-06-17,4294.0,2017-06-12,70378.0
932,2017-06-18,9858.0,2017-06-12,70378.0
933,2017-06-19,7089.0,2017-06-19,68807.0
934,2017-06-20,9682.0,2017-06-19,68807.0
935,2017-06-21,6676.0,2017-06-19,68807.0
936,2017-06-22,6920.0,2017-06-19,68807.0
937,2017-06-23,12773.0,2017-06-19,68807.0
938,2017-06-24,7678.0,2017-06-19,68807.0
939,2017-06-25,17989.0,2017-06-19,68807.0
940,2017-06-26,6204.0,2017-06-26,64663.0
941,2017-06-27,9626.0,2017-06-26,64663.0
942,2017-06-28,5456.0,2017-06-26,64663.0
943,2017-06-29,5337.0,2017-06-26,64663.0
944,2017-06-30,12268.0,2017-06-26,64663.0
945,2017-07-01,5338.0,2017-06-26,64663.0
946,2017-07-02,20434.0,2017-06-26,64663.0
947,2017-07-03,15700.0,2017-07-03,104073.0
948,2017-07-04,18616.0,2017-07-03,104073.0
949,2017-07-05,18818.0,2017-07-03,104073.0
950,2017-07-06,9785.0,2017-07-03,104073.0
951,2017-07-07,14594.0,2017-07-03,104073.0
952,2017-07-08,13687.0,2017-07-03,104073.0
953,2017-07-09,12873.0,2017-07-03,104073.0
954,2017-07-10,13423.0,2017-07-10,76010.0
955,2017-07-11,15149.0,2017-07-10,76010.0
956,2017-07-12,19873.0,2017-07-10,76010.0
957,2017-07-13,9454.0,2017-07-10,76010.0
958,2017-07-14,6493.0,2017-07-10,76010.0
959,2017-07-15,1851.0,2017-07-10,76010.0
960,2017-07-16,9767.0,2017-07-10,76010.0
961,2017-07-17,10077.0,2017-07-17,59346.0
962,2017-07-18,5721.0,2017-07-17,59346.0
963,2017-07-19,13445.0,2017-07-17,59346.0
964,2017-07-20,8187.0,2017-07-17,59346.0
965,2017-07-21,7482.0,2017-07-17,59346.0
966,2017-07-22,4714.0,2017-07-17,59346.0
967,2017-07-23,9720.0,2017-07-17,59346.0
968,2017-07-24,6870.0,2017-07-24,54251.0
969,2017-07-25,6948.0,2017-07-24,54251.0
970,2017-07-26,6793.0,2017-07-24,54251.0
971,2017-07-27,9946.0,2017-07-24,54251.0
972,2017-07-28,9468.0,2017-07-24,54251.0
973,2017-07-29,3326.0,2017-07-24,54251.0
974,2017-07-30,10900.0,2017-07-24,54251.0
975,2017-07-31,6571.0,2017-07-31,73943.0
976,2017-08-01,11049.0,2017-07-31,73943.0
977,2017-08-02,8211.0,2017-07-31,73943.0
978,2017-08-03,13168.0,2017-07-31,73943.0
979,2017-08-04,13047.0,2017-07-31,73943.0
980,2017-08-05,11122.0,2017-07-31,73943.0
981,2017-08-06,10775.0,2017-07-31,73943.0
982,2017-08-07,4781.0,2017-08-07,69435.0
983,2017-08-08,13139.0,2017-08-07,69435.0
984,2017-08-09,9949.0,2017-08-07,69435.0
985,2017-08-10,10006.0,2017-08-07,69435.0
986,2017-08-11,11876.0,2017-08-07,69435.0
987,2017-08-12,5158.0,2017-08-07,69435.0
988,2017-08-13,14526.0,2017-08-07,69435.0
989,2017-08-14,10645.0,2017-08-14,64237.0
990,2017-08-15,7486.0,2017-08-14,64237.0
991,2017-08-16,7860.0,2017-08-14,64237.0
992,2017-08-17,11120.0,2017-08-14,64237.0
993,2017-08-18,10450.0,2017-08-14,64237.0
994,2017-08-19,4303.0,2017-08-14,64237.0
995,2017-08-20,12373.0,2017-08-14,64237.0
996,2017-08-21,8396.0,2017-08-21,74265.0
997,2017-08-22,8181.0,2017-08-21,74265.0
998,2017-08-23,8503.0,2017-08-21,74265.0
999,2017-08-24,17835.0,2017-08-21,74265.0
1000,2017-08-25,10721.0,2017-08-21,74265.0
1001,2017-08-26,7372.0,2017-08-21,74265.0
1002,2017-08-27,13257.0,2017-08-21,74265.0
1003,2017-08-28,8285.0,2017-08-28,58346.0
1004,2017-08-29,8676.0,2017-08-28,58346.0
1005,2017-08-30,8533.0,2017-08-28,58346.0
1006,2017-08-31,11537.0,2017-08-28,58346.0
1007,2017-09-01,8393.0,2017-08-28,58346.0
1008,2017-09-02,2866.0,2017-08-28,58346.0
1009,2017-09-03,10056.0,2017-08-28,58346.0
1010,2017-09-04,3303.0,2017-09-04,65265.0
1011,2017-09-05,13152.0,2017-09-04,65265.0
1012,2017-09-06,9003.0,2017-09-04,65265.0
1013,2017-09-07,12292.0,2017-09-04,65265.0
1014,2017-09-08,7524.0,2017-09-04,65265.0
1015,2017-09-09,11317.0,2017-09-04,65265.0
1016,2017-09-10,8674.0,2017-09-04,65265.0
1017,2017-09-11,10814.0,2017-09-11,76905.0
1018,2017-09-12,14333.0,2017-09-11,76905.0
1019,2017-09-13,7504.0,2017-09-11,76905.0
1020,2017-09-14,7702.0,2017-09-11,76905.0
1021,2017-09-15,12852.0,2017-09-11,76905.0
1022,2017-09-16,8795.0,2017-09-11,76905.0
1023,2017-09-17,14905.0,2017-09-11,76905.0
1024,2017-09-18,5817.0,2017-09-18,51270.0
1025,2017-09-19,8594.0,2017-09-18,51270.0
1026,2017-09-20,10938.0,2017-09-18,51270.0
1027,2017-09-21,3415.0,2017-09-18,51270.0
1028,2017-09-22,4550.0,2017-09-18,51270.0
1029,2017-09-23,4242.0,2017-09-18,51270.0
1030,2017-09-24,13714.0,2017-09-18,51270.0
1031,2017-09-25,6491.0,2017-09-25,60608.0
1032,2017-09-26,10842.0,2017-09-25,60608.0
1033,2017-09-27,4989.0,2017-09-25,60608.0
1034,2017-09-28,11150.0,2017-09-25,60608.0
1035,2017-09-29,9769.0,2017-09-25,60608.0
1036,2017-09-30,3905.0,2017-09-25,60608.0
1037,2017-10-01,13462.0,2017-09-25,60608.0
1038,2017-10-02,10859.0,2017-10-02,72912.0
1039,2017-10-03,13657.0,2017-10-02,72912.0
1040,2017-10-04,8546.0,2017-10-02,72912.0
1041,2017-10-05,9773.0,2017-10-02,72912.0
1042,2017-10-06,13407.0,2017-10-02,72912.0
1043,2017-10-07,4209.0,2017-10-02,72912.0
1044,2017-10-08,12461.0,2017-10-02,72912.0
1045,2017-10-09,9854.0,2017-10-09,54962.0
1046,2017-10-10,9198.0,2017-10-09,54962.0
1047,2017-10-11,6699.0,2017-10-09,54962.0
1048,2017-10-12,5416.0,2017-10-09,54962.0
1049,2017-10-13,5098.0,2017-10-09,54962.0
1050,2017-10-14,7484.0,2017-10-09,54962.0
1051,2017-10-15,11213.0,2017-10-09,54962.0
1052,2017-10-16,6676.0,2017-10-16,60390.0
1053,2017-10-17,11035.0,2017-10-16,60390.0
1054,2017-10-18,8622.0,2017-10-16,60390.0
1055,2017-10-19,10194.0,2017-10-16,60390.0
1056,2017-10-20,3892.0,2017-10-16,60390.0
1057,2017-10-21,8418.0,2017-10-16,60390.0
1058,2017-10-22,11553.0,2017-10-16,60390.0
1059,2017-10-23,4070.0,2017-10-23,65038.0
1060,2017-10-24,11193.0,2017-10-23,65038.0
1061,2017-10-25,9423.0,2017-10-23,65038.0
1062,2017-10-26,13202.0,2017-10-23,65038.0
1063,2017-10-27,9593.0,2017-10-23,65038.0
1064,2017-10-28,3210.0,2017-10-23,65038.0
1065,2017-10-29,14347.0,2017-10-23,65038.0
